ngram,NEG,NEUT,POS
믿음직하고,0,0,1
믿음직할,0,0,1
바람직스럽다,0,0,1
바람직하다,0,0,1
바람직한,0,0,1
바르거나,0,0,1
옳게,0,0,1
바르고,0,0,1
상냥하게,0,0,1
상냥하다,0,0,1
말이나,0,0,1
일과,0,0,1
정치,0,0,1
지혜로써,0,0,1
반가운,0,0,1
비,0,0,1
반갑다,0,0,1
반기다,0,0,1
반드르르하다,0,0,1
받들어,0,0,1
발랄하다,0,0,1
큰,0,0,1
환함,0,0,1
활기가,0,0,1
밝아서,0,0,1
빛이,0,0,1
지혜와,0,0,1
방긋,0,0,1
방긋방긋,0,0,1
방면에,0,0,1
버젓하고,0,0,1
번창한,0,0,1
집안,0,0,1
벙긋,0,0,1
벙긋벙긋,0,0,1
병에서,0,0,1
벗어나,0,0,1
보기,0,0,1
사랑스럽거나,0,0,1
복된,0,0,1
복스러운,0,0,1
복스럽고,0,0,1
쌓은,0,0,1
복이,0,0,1
복이나,0,0,1
부귀한,0,0,1
부담이,0,0,1
영리한,0,0,1
부지런,0,0,1
부지런스럽다,0,0,1
부지런스레,0,0,1
부지런하고,0,0,1
부지런하다,0,0,1
부지런히,0,0,1
분위기를,0,0,1
분위기에,0,0,1
빛나는,0,0,1
빠르고,0,0,1
시원스러운,0,0,1
빼어나다,0,0,1
빼어난,0,0,1
뿌듯하다,0,0,1
뿌듯함,0,0,1
사람됨이,0,0,1
사람들과,0,0,1
어울려,0,0,1
사람에게,0,0,1
사람을,0,0,1
사람의,0,0,1
업적과,0,0,1
착함을,0,0,1
사람이,0,0,1
사랑겹다,0,0,1
사랑꾼,0,0,1
사랑둥이,0,0,1
칭찬받다,0,0,1
사랑받다,0,0,1
사랑스러운,0,0,1
사랑스러움,0,0,1
사랑스럽게,0,0,1
사랑스레,0,0,1
사랑으로,0,0,1
사랑의,0,0,1
담긴,0,0,1
사랑이다,0,0,1
끌리어서,0,0,1
소중히,0,0,1
좋아함,0,0,1
칭찬하다,0,0,1
사랑하다,0,0,1
사랑하여,0,0,1
사랑함,0,0,1
사랑해,0,0,1
밝음,0,0,1
사모,0,0,1
사모하다,0,0,1
사모하여,0,0,1
동경함,0,0,1
사실을,0,0,1
느껴지는,0,0,1
싱싱히,0,0,1
산뜻하고,0,0,1
산뜻하다,0,0,1
살림이,0,0,1
살아가는,0,0,1
활발하다,0,0,1
활발한,0,0,1
상냥한,0,0,1
상냥함,0,0,1
상쾌하게,0,0,1
몸의,0,0,1
상쾌할,0,0,1
상쾌히,0,0,1
접근,0,0,1
방식,0,0,1
서글서글한,0,0,1
정답고,0,0,1
정답다,0,0,1
선행을,0,0,1
베푼,0,0,1
선호하는,0,0,1
선호하다,0,0,1
성격이,0,0,1
온화하고,0,0,1
성공,0,0,1
성공적,0,0,1
성공적이다,0,0,1
성공하다,0,0,1
성공하여,0,0,1
성공한,0,0,1
성글,0,0,1
성글거리다,0,0,1
성글고,0,0,1
성글대다,0,0,1
성글벙글,0,0,1
성글벙글거리다,0,0,1
성글벙글대다,0,0,1
성글벙글하다,0,0,1
성글성글,0,0,1
성글성글하다,0,0,1
성글하다,0,0,1
성대하다,0,0,1
성대한,0,0,1
성숙한,0,0,1
성실한,0,0,1
성의있다,0,0,1
성취함을,0,0,1
성품이,0,0,1
착하다,0,0,1
세련되고,0,0,1
세련되다,0,0,1
세련된,0,0,1
데서,0,0,1
소담스러운,0,0,1
소리가,0,0,1
은은하게,0,0,1
소문난,0,0,1
여겨,0,0,1
소중하다,0,0,1
소중한,0,0,1
대하다,0,0,1
여기거나,0,0,1
속이,0,0,1
깊다,0,0,1
솔직하다,0,0,1
솔직한,0,0,1
솜씨가,0,0,1
수월하게,0,0,1
수월하다,0,0,1
거두게,0,0,1
거두다,0,0,1
거둠,0,0,1
순결,0,0,1
이익,0,0,1
황금,0,0,1
순조롭게,0,0,1
진행되어,0,0,1
숭상하여,0,0,1
쉽거나,0,0,1
슬기,0,0,1
슬기로운,0,0,1
슬기로움을,0,0,1
슬기롭고,0,0,1
영리해서,0,0,1
슬기롭다,0,0,1
승낙하다,0,0,1
시각적,0,0,1
열리는,0,0,1
빠른,0,0,1
시원스레,0,0,1
시원시원,0,0,1
시원시원하다,0,0,1
시원시원히,0,0,1
재미있다,0,0,1
유쾌하다,0,0,1
유쾌함,0,0,1
신나다,0,0,1
신명,0,0,1
신명하다,0,0,1
신바람,0,0,1
신이,0,0,1
신이나,0,0,1
있도록,0,0,1
실용적이다,0,0,1
실용적인,0,0,1
실하다,0,0,1
심쿵,0,0,1
싱그럽다,0,0,1
싱글거리다,0,0,1
싱글대다,0,0,1
싱글벙글,0,0,1
싱글벙글하다,0,0,1
싱싱하고,0,0,1
힘찬,0,0,1
싱싱하다,0,0,1
싱싱한,0,0,1
싸근싸근히,0,0,1
싸글싸글히,0,0,1
싹싹하고,0,0,1
쌓인,0,0,1
써글써글히,0,0,1
썩,0,0,1
나아감,0,0,1
아름다우며,0,0,1
경지,0,0,1
글,0,0,1
글귀,0,0,1
글귀를,0,0,1
깃,0,0,1
말과,0,0,1
문장,0,0,1
문장이라는,0,0,1
수식이,0,0,1
여인의,0,0,1
여자를,0,0,1
영예를,0,0,1
옷,0,0,1
용모와,0,0,1
자태,0,0,1
이미지로,0,0,1
장식,0,0,1
재목,0,0,1
점,0,0,1
태가,0,0,1
털,0,0,1
살펴,0,0,1
추구하는,0,0,1
눈으로,0,0,1
관상용으로,0,0,1
아름답거나,0,0,1
꾸며져,0,0,1
꾸미고,0,0,1
예쁘게,0,0,1
아름답다고,0,0,1
찬양하는,0,0,1
찬양함,0,0,1
아리땁다,0,0,1
아무,0,0,1
잘되다,0,0,1
잘됨,0,0,1
친하게,0,0,1
탐스러울,0,0,1
화목하고,0,0,1
안전,0,0,1
안전한,0,0,1
알차고,0,0,1
앙,0,0,1
어린,0,0,1
애지석지,0,0,1
애지석지하다,0,0,1
애지중지,0,0,1
애지중지하다,0,0,1
어린아이가,0,0,1
영리하고,0,0,1
어여뿌다,0,0,1
어여쁘다,0,0,1
어울리는,0,0,1
어울리다,0,0,1
어울리어,0,0,1
호화스럽다,0,0,1
어진,0,0,1
선비를,0,0,1
얼굴이,0,0,1
엄친아,0,0,1
엘리트하다,0,0,1
여옥기인,0,0,1
열광,0,0,1
열광하다,0,0,1
열렬한,0,0,1
열렬히,0,0,1
염려가,0,0,1
영광,0,0,1
영광스럽고,0,0,1
영광스럽다,0,0,1
영롱하다,0,0,1
지혜롭다,0,0,1
영특하고,0,0,1
예뻐지다,0,0,1
벌리고,0,0,1
벌리며,0,0,1
예쁘고,0,0,1
예쁘다,0,0,1
예쁘다를,0,0,1
예스럽게,0,0,1
예쁜,0,0,1
오붓하게,0,0,1
오순도순,0,0,1
온갖,0,0,1
온화하다,0,0,1
온화한,0,0,1
기색이나,0,0,1
올바로,0,0,1
볼,0,0,1
올바르고,0,0,1
착하여,0,0,1
도리에,0,0,1
지혜로,0,0,1
품성을,0,0,1
옳거나,0,0,1
좋다고,0,0,1
완벽하다,0,0,1
완소,0,0,1
완전무결한,0,0,1
완전한,0,0,1
조화를,0,0,1
완전히,0,0,1
용감하게,0,0,1
용감히,0,0,1
용렬하게,0,0,1
굴다,0,0,1
우러러,0,0,1
받들고,0,0,1
우수,0,0,1
우수하다,0,0,1
우수한,0,0,1
우아하게,0,0,1
우아하고,0,0,1
우아하다,0,0,1
우아함,0,0,1
우월성,0,0,1
우월하다,0,0,1
소리,0,0,1
웃다성글대다,0,0,1
웃으며,0,0,1
재미있게,0,0,1
웃을,0,0,1
원하는,0,0,1
대로,0,0,1
웰빙,0,0,1
위대하다,0,0,1
위엄을,0,0,1
위엄이,0,0,1
위트,0,0,1
유능하다,0,0,1
유능한,0,0,1
유리한,0,0,1
유용하다,0,0,1
유용한,0,0,1
구석,0,0,1
유익하다,0,0,1
유익한,0,0,1
유창하게,0,0,1
유창한,0,0,1
유쾌감,0,0,1
유쾌하게,0,0,1
유쾌하고,0,0,1
기분이나,0,0,1
유쾌히,0,0,1
으쓱,0,0,1
으쓱거리다,0,0,1
으쓱으쓱,0,0,1
으쓱으쓱하다,0,0,1
으쓱이다,0,0,1
으쓱하다,0,0,1
은총,0,0,1
행복,0,0,1
은혜롭다,0,0,1
갚거나,0,0,1
거듭함,0,0,1
배풂,0,0,1
베풀,0,0,1
입음,0,0,1
은혜에,0,0,1
음식을,0,0,1
의가,0,0,1
좋음을,0,0,1
의로운,0,0,1
의롭다,0,0,1
의지가,0,0,1
의합하다,0,0,1
이득,0,0,1
이득을,0,0,1
이듬해에,0,0,1
풍년이,0,0,1
이로우며,0,0,1
이롭거나,0,0,1
이롭게,0,0,1
쓰다,0,0,1
쓰이다,0,0,1
하려고,0,0,1
이쁘다,0,0,1
이쁘장스럽다,0,0,1
이쁜,0,0,1
이성적,0,0,1
이성적인,0,0,1
이익을,0,0,1
보는,0,0,1
이익이,0,0,1
될만한,0,0,1
이쪽저쪽으로,0,0,1
이치가,0,0,1
이치를,0,0,1
이타적인,0,0,1
인기가,0,0,1
인기있는,0,0,1
인기있다,0,0,1
인정되거나,0,0,1
인정있다,0,0,1
인품이,0,0,1
일솜씨가,0,0,1
잘되게,0,0,1
잘되도록,0,0,1
잘되어,0,0,1
일품이다,0,0,1
입가에,0,0,1
웃음이,0,0,1
입담,0,0,1
입을,0,0,1
자랑스럽다,0,0,1
자비가,0,0,1
자상하다,0,0,1
자애로,0,0,1
자애를,0,0,1
작고,0,0,1
간직하여,0,0,1
다듬어져,0,0,1
다스려,0,0,1
다스리는,0,0,1
다스림,0,0,1
대우하다,0,0,1
대우하여,0,0,1
먹거나,0,0,1
마시다,0,0,1
먹음으로써,0,0,1
보살펴,0,0,1
사귀는,0,0,1
알아,0,0,1
어울림,0,0,1
여문,0,0,1
여물다,0,0,1
이끌어,0,0,1
익거나,0,0,1
익다,0,0,1
자라게,0,0,1
조화되어,0,0,1
지내거나,0,0,1
지켜,0,0,1
진행되다,0,0,1
짓는,0,0,1
처리되다,0,0,1
팔리다,0,0,1
잘되고,0,0,1
가게,0,0,1
가는,0,0,1
가다,0,0,1
작품,0,0,1
잘될,0,0,1
잘먹다,0,0,1
잘못되지,0,0,1
아니하도록,0,0,1
잘생기다,0,0,1
잘하는,0,0,1
잘한,0,0,1
잘해,0,0,1
내는,0,0,1
장점,0,0,1
장점이다,0,0,1
재미,0,0,1
재미있는,0,0,1
국면,0,0,1
재밌는,0,0,1
재질이,0,0,1
적절히,0,0,1
절친,0,0,1
젊은,0,0,1
점잖이,0,0,1
정겹다,0,0,1
안는,0,0,1
이야기하거나,0,0,1
주고받다,0,0,1
지저귀다,0,0,1
지저귐,0,0,1
흘러가는,0,0,1
정성으로,0,0,1
두텁고,0,0,1
정정당당하다,0,0,1
정정당당한,0,0,1
정조가,0,0,1
정중하다,0,0,1
제법,0,0,1
제일,0,0,1
조화,0,0,1
조화된,0,0,1
자세를,0,0,1
조화로운,0,0,1
조화로움,0,0,1
조화롭고,0,0,1
조화롭다,0,0,1
이루도록,0,0,1
조화시키고,0,0,1
창조하는,0,0,1
존경받다,0,0,1
존경스럽거나,0,0,1
존경의,0,0,1
존경할,0,0,1
존귀하고,0,0,1
존귀한,0,0,1
사람이라는,0,0,1
성과,0,0,1
존대를,0,0,1
존예,0,0,1
존잘,0,0,1
존중할,0,0,1
고치기,0,0,1
꼴로,0,0,1
나서서,0,0,1
발전할,0,0,1
생각하여,0,0,1
평가하여,0,0,1
주선하는,0,0,1
주선하다,0,0,1
좋아지내다,0,0,1
좋아하거나,0,0,1
애착을,0,0,1
좋아해,0,0,1
좋으면,0,0,1
결과나,0,0,1
곳,0,0,1
과보,0,0,1
기회나,0,0,1
기회를,0,0,1
길로,0,0,1
내용을,0,0,1
냄새와,0,0,1
대책과,0,0,1
대책을,0,0,1
말글,0,0,1
반응이,0,0,1
복장,0,0,1
산과,0,0,1
생각이,0,0,1
석탄을,0,0,1
성과를,0,0,1
시절,0,0,1
옷을,0,0,1
운수,0,0,1
운수를,0,0,1
유전,0,0,1
점이나,0,0,1
특성,0,0,1
황금을,0,0,1
좋은일하기운동,0,0,1
정도라서,0,0,1
주무르기,0,0,1
대목,0,0,1
중히,0,0,1
감정,0,0,1
느낌이나,0,0,1
표정으로,0,0,1
행복을,0,0,1
즐거움을,0,0,1
나누다,0,0,1
즐거움이,0,0,1
큼을,0,0,1
즐거워,0,0,1
즐거음을,0,0,1
누리거나,0,0,1
지내다,0,0,1
평화로움,0,0,1
즐겁다,0,0,1
즐겨,0,0,1
부를,0,0,1
즐기고,0,0,1
즐기기,0,0,1
위하여,0,0,1
생활,0,0,1
성향이,0,0,1
자리,0,0,1
즐기며,0,0,1
놀리거나,0,0,1
지적이다,0,0,1
지적인,0,0,1
지혜로부터,0,0,1
지혜롭고,0,0,1
성취함,0,0,1
아울러,0,0,1
지혜의,0,0,1
진국이다,0,0,1
진귀하고,0,0,1
진취적이다,0,0,1
착실하다,0,0,1
착한,0,0,1
벗이,0,0,1
행실을,0,0,1
찬란하거나,0,0,1
찬란하다,0,0,1
찬미하는,0,0,1
노래,0,0,1
찬양,0,0,1
찬양하다,0,0,1
찬칭하다,0,0,1
찬탄하고,0,0,1
찬탄하는,0,0,1
의미로,0,0,1
찬탄하여,0,0,1
찬탄한,0,0,1
찬한,0,0,1
참다운,0,0,1
참답게,0,0,1
참된,0,0,1
뜻에,0,0,1
모습을,0,0,1
인간,0,0,1
증거,0,0,1
참신한,0,0,1
참실하다,0,0,1
창의적이다,0,0,1
청결하다,0,0,1
청결한,0,0,1
총명하고,0,0,1
최고,0,0,1
품질,0,0,1
최고급,0,0,1
최고의,0,0,1
최상급,0,0,1
최상의,0,0,1
축복,0,0,1
축복하다,0,0,1
축하,0,0,1
축하하거나,0,0,1
기리는,0,0,1
축하함,0,0,1
출려,0,0,1
출세시켜,0,0,1
준,0,0,1
출세하여,0,0,1
충성스러운,0,0,1
취직하다,0,0,1
친근하고,0,0,1
친근하다,0,0,1
사이를,0,0,1
친밀함,0,0,1
친밀히,0,0,1
친애,0,0,1
친애롭다,0,0,1
친애하다,0,0,1
친절,0,0,1
친절한,0,0,1
마음씨,0,0,1
친한,0,0,1
친화적인,0,0,1
칭송할,0,0,1
칭송함,0,0,1
칭양하다,0,0,1
칭예하다,0,0,1
칭찬,0,0,1
칭찬하고,0,0,1
칭찬할,0,0,1
칭찬함,0,0,1
쾌활하다,0,0,1
쾌활한,0,0,1
크게,0,0,1
킹왕짱,0,0,1
탁월하다,0,0,1
탄복하다,0,0,1
탄복할,0,0,1
탄복함,0,0,1
쥐거나,0,0,1
탐스럽고,0,0,1
통쾌,0,0,1
통쾌하다,0,0,1
특권,0,0,1
편리,0,0,1
편리성,0,0,1
편리하고,0,0,1
편리하다,0,0,1
편안,0,0,1
삶을,0,0,1
편안히,0,0,1
잔다는,0,0,1
편하고,0,0,1
편한,0,0,1
평안하여,0,0,1
평안한,0,0,1
평안함,0,0,1
지냄,0,0,1
평온,0,0,1
평온무사,0,0,1
평온무사하다,0,0,1
평탄하다,0,0,1
평화로운,0,0,1
평화롭게,0,0,1
지내자고,0,0,1
평화롭다,0,0,1
품질이,0,0,1
품행이,0,0,1
풍채가,0,0,1
풍치가,0,0,1
하드캐리,0,0,1
한결같은,0,0,1
행동을,0,0,1
행동의,0,0,1
활달하고,0,0,1
행복감,0,0,1
행복스럽다,0,0,1
행복하다,0,0,1
행복한,0,0,1
생활을,0,0,1
처지나,0,0,1
행우하다,0,0,1
행운을,0,0,1
누림,0,0,1
헌식적이다,0,0,1
헌신적,0,0,1
헌신적인,0,0,1
혁신,0,0,1
현명한,0,0,1
호감,0,0,1
호감갖다,0,0,1
호감있다,0,0,1
호감정,0,0,1
호감하다,0,0,1
호강하다,0,0,1
호의,0,0,1
호의나,0,0,1
호화롭고,0,0,1
화기애애한,0,0,1
화목하게,0,0,1
화목하다,0,0,1
화목한,0,0,1
화목함,0,0,1
화사하다,0,0,1
화창한,0,0,1
봄날에,0,0,1
환성을,0,0,1
올리며,0,0,1
울리며,0,0,1
환영하다,0,0,1
환하고,0,0,1
활기를,0,0,1
띠게,0,0,1
활기에,0,0,1
찬,0,0,1
활발하고,0,0,1
황송한,0,0,1
황홀,0,0,1
황홀감,0,0,1
황홀하다,0,0,1
효도를,0,0,1
효도하다,0,0,1
훈훈하다,0,0,1
것이나,0,0,1
기술,0,0,1
도,0,0,1
마음가짐,0,0,1
예술,0,0,1
인격이나,0,0,1
인물,0,0,1
인물이,0,0,1
인물이나,0,0,1
인재,0,0,1
저서,0,0,1
품성,0,0,1
훤칠,0,0,1
훤칠하다,0,0,1
휼륭한,0,0,1
소리나,0,0,1
흐름이,0,0,1
흡족하다,0,0,1
흡족한,0,0,1
흐뭇한,0,0,1
흐뭇할,0,0,1
흐뭇함,0,0,1
흔모,0,0,1
흔모하다,0,0,1
흔히,0,0,1
흠모,0,0,1
흠모하다,0,0,1
흠애,0,0,1
흠애하다,0,0,1
흡만하다,0,0,1
흡족,0,0,1
마음이나,0,0,1
흥감,0,0,1
흥감스럽다,0,0,1
흥감스레,0,0,1
흥감하다,0,0,1
흥겨운,0,0,1
타는,0,0,1
흥겹고,0,0,1
흥겹다,0,0,1
흥에,0,0,1
겨워,0,0,1
흥취,0,0,1
흥행,0,0,1
흥행되다,0,0,1
흥행작,0,0,1
흥행하다,0,0,1
흥행화하다,0,0,1
희락,0,0,1
희희낙락,0,0,1
희희낙락거리다,0,0,1
희희낙락대다,0,0,1
희희낙락하다,0,0,1
희희호호,0,0,1
진행되는,0,0,1
힘차고,0,0,1
섹시하다,0,0,1
원더풀,0,0,1
쾌적,0,0,1
쾌적한,0,0,1
쾌적하다,0,0,1
함박웃음,0,0,1
득점,0,0,1
상위,0,0,1
상위권,0,0,1
안정감,0,0,1
적극적이다,0,0,1
승리,0,0,1
승리하다,0,0,1
유명하다,0,0,1
입니다,0,0,1
처절한,0,0,1
투명하겠지,0,0,1
야합니다,0,0,1
중요한가니,0,0,1
있기를,0,0,1
행복할,0,0,1
옳소,0,0,1
실패해서,0,0,1
나쁘진,0,0,1
대단한게,0,0,1
애매해도,0,0,1
유능하고,0,0,1
듬직한,0,0,1
확실하네,0,0,1
진정한,0,0,1
깨끗하지요,0,0,1
있다는것이다,0,0,1
든든합니다,0,0,1
작작해라,0,0,1
아니잖어,0,0,1
아니라는,0,0,1
이상한것으로,0,0,1
유력하다,0,0,1
같습니다,0,0,1
좋아요,0,0,1
칠하는,0,0,1
어떻,0,0,1
용할,0,0,1
없으면,0,0,1
철저하게,0,0,1
선한,0,0,1
쓰리,0,0,1
신중하게,0,0,1
싫지만,0,0,1
있을수,0,1,0
부었다,0,1,0
아니구,0,1,0
없었,0,1,0
이상하네요,0,1,0
비상한,0,1,0
없다오세,0,1,0
두렵다,0,1,0
설친,0,1,0
이럴까,0,1,0
추해지고,0,1,0
신선하게,0,1,0
중요한것,0,1,0
없었다가,0,1,0
싫어하고,0,1,0
저랬을까,0,1,0
없을텐데,0,1,0
불가능하다,0,1,0
일목요연하게,0,1,0
고마워,0,1,0
조용하네,0,1,0
힘들겠네요,0,1,0
입되,0,1,0
힘들지,0,1,0
기대하기는,0,1,0
높혀,0,1,0
아니란다,0,1,0
있다는걸,0,1,0
칠한,0,1,0
그러하리라,0,1,0
없었는데,0,1,0
대단한단다,0,1,0
힘들겠다,0,1,0
찌질한,0,1,0
건전한,0,1,0
선하느라,0,1,0
안되었다고,0,1,0
선명히,0,1,0
부러워하고,0,1,0
유능한,0,1,0
있었음에도,0,1,0
이상하다,0,1,0
있자,0,1,0
있겠네,0,1,0
똑같지요,0,1,0
소중한,0,1,0
힘들다내,0,1,0
피곤하게,0,1,0
없기도,0,1,0
먼가,0,1,0
망한다,1,0,0
없나,1,0,0
실패한,1,0,0
그만하세요,1,0,0
좋다고,1,0,0
좋은가,1,0,0
그럼,1,0,0
초조해,1,0,0
무식하네,1,0,0
있지,1,0,0
있네,1,0,0
있냐,1,0,0
뻔하다,1,0,0
부끄럽지도,1,0,0
안되는,1,0,0
심심해도,1,0,0
없네,1,0,0
안되,1,0,0
중요한가,1,0,0
아니냐,1,0,0
마라,1,0,0
아니,1,0,0
기대하나,1,0,0
필요합니다,1,0,0
멀말말,1,0,0
있었냐,1,0,0
아닌가,1,0,0
그만해라,1,0,0
이런,1,0,0
정신차리자,1,0,0
있나,1,0,0
통쾌했습니다,1,0,0
타락한,1,0,0
아님,1,0,0
상관없다,1,0,0
같네요,1,0,0
무식하다,1,0,0
망해,1,0,0
안됨,1,0,0
그래,1,0,0
불안해서,1,0,0
완전히,1,0,0
오세훈,0,0,1
화이팅,0,0,1
응원,0,0,1
라떼,0,0,1
당선,0,0,1
레전드,0,0,1
서울시장,0,0,1
사업가,0,0,1
실화,0,0,1
외침,0,0,1
파이팅,0,0,1
유세,0,0,1
홧팅,0,0,1
필승,0,0,1
번,0,0,1
광고,0,0,1
시장님,0,0,1
가즈,0,0,1
후보,0,0,1
허리,0,0,1
세훈,0,0,1
청년,0,0,1
휘,0,0,1
증세,0,0,1
장가,0,0,1
투표,0,0,1
김영춘,0,0,1
바퀴,0,0,1
서초,0,0,1
시민,0,0,1
선관위,0,0,1
나이스,0,0,1
윈,0,0,1
참여,0,0,1
타고,0,0,1
술술,0,0,1
화이,0,0,1
도박,0,0,1
나경원,0,0,1
월,0,0,1
교두보,0,0,1
보궐선거,0,0,1
간다,0,0,1
쭉정이,0,1,0
악정,0,1,0
사방,0,1,0
액,0,1,0
초월,0,1,0
채택,0,1,0
허수,0,1,0
정형,0,1,0
빈가,0,1,0
돌려막기,0,1,0
퀴나,0,1,0
주름,0,1,0
종양,0,1,0
새정치,0,1,0
뻔데기,0,1,0
환원,0,1,0
일인자,0,1,0
전세,0,1,0
깨나,0,1,0
랍시고,0,1,0
진배,0,1,0
김뎡,0,1,0
미소년,0,1,0
거죽,0,1,0
피켓,0,1,0
추상,0,1,0
중죄,0,1,0
고심,0,1,0
후과,0,1,0
팔목,0,1,0
덤벼,0,1,0
마타도어,0,1,0
야심,0,1,0
껍쭉,0,1,0
궁둥이,0,1,0
광분,0,1,0
혼,0,1,0
케이스,0,1,0
노리,0,1,0
역풍,0,1,0
조억,0,1,0
미안,0,1,0
만드,0,1,0
폐쇄,0,1,0
캅,0,1,0
증액,0,1,0
줄다리기,0,1,0
본안,0,1,0
배드,0,1,0
놀이,0,1,0
합니다,0,0,1
힘내세요,0,0,1
믿고싶은,0,0,1
바로잡겠습니다,0,0,1
합시다,0,0,1
보자,0,0,1
만드는,0,0,1
가자,0,0,1
뽑을께,0,0,1
뽑을거야,0,0,1
끝난,0,0,1
뽑아야겠다,0,0,1
뽑는것이,0,0,1
되길,0,0,1
가져라,0,0,1
받고,0,0,1
해본,0,0,1
이긴다,0,0,1
감이네요,0,0,1
먹히나,0,0,1
일잘,0,0,1
찍는다,0,0,1
죽어라,0,0,1
딛고,0,0,1
열린,0,0,1
벌리면,0,0,1
챙겨서,0,0,1
하겠다면서,0,0,1
져도,0,0,1
쓸만,0,0,1
했네,0,0,1
되고,0,0,1
참는,0,0,1
꺼내지도,0,0,1
가꿔가야,0,0,1
맞,0,0,1
어울린다,0,0,1
친다,0,0,1
둘러대기,0,0,1
쳐주고,0,0,1
됐,0,0,1
거든이라고,0,0,1
되셔서,0,0,1
알아보고,0,0,1
대,0,0,1
감사합니다,0,0,1
만들려,0,1,0
다가올지,0,1,0
보군요,0,1,0
배운것이,0,1,0
되었네요,0,1,0
대다니,0,1,0
넘어지며,0,1,0
넘어갔지만,0,1,0
날아갑니다,0,1,0
조아릴,0,1,0
설은,0,1,0
사라진거야지,0,1,0
빠지고,0,1,0
됬구만,0,1,0
나설만,0,1,0
모셔,0,1,0
흘러가지,0,1,0
하는데에도,0,1,0
털어야,0,1,0
놓았고,0,1,0
감싸는,0,1,0
가꾼,0,1,0
넘의,0,1,0
허요,0,1,0
떨어지거든,0,1,0
심은대로,0,1,0
거두는,0,1,0
아시겠습니까,0,1,0
시키겠다는,0,1,0
살아나지,0,1,0
모으지,0,1,0
챙긴다면,0,1,0
이끌면,0,1,0
않으려다가,0,1,0
시켰다는,0,1,0
돌리며,0,1,0
넘겼지만,0,1,0
소리치는,0,1,0
왔었지,0,1,0
지껄인다,0,1,0
줄어들면,0,1,0
올려준다는게,0,1,0
늘어난다고,0,1,0
볼려고,0,1,0
짜낸,0,1,0
질하면,0,1,0
뒤집는데도,0,1,0
하게던,0,1,0
타긴,0,1,0
꾸로,0,1,0
떠나라,1,0,0
더불어,1,0,0
풀려나,1,0,0
하세요,1,0,0
더듬어,1,0,0
되면,1,0,0
써야죠,1,0,0
써야지요,1,0,0
써있죠,1,0,0
꺼져라,1,0,0
보인다,1,0,0
보이더군요,1,0,0
재네는,1,0,0
울겠다,1,0,0
않나,1,0,0
넘,1,0,0
하지나,1,0,0
냅시다,1,0,0
깬,1,0,0
낸다,1,0,0
않기,1,0,0
우기기,1,0,0
겠네,1,0,0
더불어당,1,0,0
가,1,0,0
하다는것이,1,0,0
하여도,1,0,0
돋습니다,1,0,0
밀리네요,1,0,0
더불당,1,0,0
보세요,1,0,0
뽑으면,1,0,0
키우는,1,0,0
가건,1,0,0
말건,1,0,0
먹든,1,0,0
할말이,1,0,0
나오는것도,1,0,0
나오냐,1,0,0
하겠다,1,0,0
찍을랍니다,1,0,0
나왔습니다,1,0,0
해봐,1,0,0
했다,1,0,0
그리,1,0,0
나옴,1,0,0
맞다,1,0,0
몰랐다던,1,0,0
님,0,0,1
그래도,0,0,1
ㅜ,0,0,1
함,0,1,0
할테니까,0,1,0
할테니,0,1,0
할지나,0,1,0
할은,0,1,0
할아범,0,1,0
할수있죠,0,1,0
할수있습니다,0,1,0
할수있는데,0,1,0
할수있는,0,1,0
할랍니다,0,1,0
할당,0,1,0
할께여,0,1,0
할꺼다,0,1,0
할것이니,0,1,0
할건데,0,1,0
할거면서,0,1,0
할거라고,0,1,0
할가치도,0,1,0
한판,0,1,0
한집안,0,1,0
한없이,0,1,0
한복,0,1,0
한발,0,1,0
한몫,0,1,0
한다더니,0,1,0
한다니까,0,1,0
한다니,0,1,0
한다깜,0,1,0
한낱,0,1,0
한것이아니고,0,1,0
한것이,0,1,0
한건데,0,1,0
한거야,0,1,0
한거라,0,1,0
한개,0,1,0
학식,0,1,0
학부,0,1,0
하하,0,1,0
하지말아야지,0,1,0
하지만서도,0,1,0
하지마,0,1,0
하자나,0,1,0
하인,0,1,0
하여수요,0,1,0
하실것,0,1,0
하신만큼,0,1,0
하시데,0,1,0
