,Title,Date,ID,Comment,Comment_date,Channel,Like,Dislike,Comment_like
185,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이상성,내래민희동무렬렬한펜입네다ㅎㅎ~♡♡♡,8개월 전,평양여자나민희,5.9천,61,4
186,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,김병용,여권이 장농속에처박혀 있어요 ㅡ에휴~민이씨는 행복을  누렸으면 합니다,7개월 전,평양여자나민희,5.9천,61,0
187,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,Kihan Kim,나민희가 이야기한다..북조선 청년들이여.. 자유를 찾아 떠나라,8개월 전,평양여자나민희,5.9천,61,1
188,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,변종건,"탈북자는 모두 미리 온 자유이자 통일입니다. 자본주의라고  폄홰하는 현대문명의 본질은 개인의 자유,인권,진실존중입니다.",8개월 전,평양여자나민희,5.9천,61,1
189,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,박진규,갑,8개월 전,평양여자나민희,5.9천,61,0
190,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,박용태,평양여자 나민희님. 모습도 예쁘고 목소리는 이쁘고 좋은 사람 만나 행복하게 보내시길 간구합니다.,8개월 전,평양여자나민희,5.9천,61,0
191,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,정채식,한집안에 자가용이4대있고 5대있는집도 있다아빠차 엄마차 자녀 3명모두차가있죠,8개월 전,평양여자나민희,5.9천,61,0
192,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,한강수,미성년자도 여권 발급 가는해요.,8개월 전,평양여자나민희,5.9천,61,1
193,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,김진수,민희님 저의교회에서 섭외을 할려고 하는데 연락할수 있는 방법이 없네요 연락할수 있는 방법이 없는지요,8개월 전,평양여자나민희,5.9천,61,0
194,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,신태식,"잘 보고 있습니다. 민희님...그런 너무 좀 옛스러운 이야기는 이제.....너무 많이 들었구요...ㅠㅠ 어느 사회나 다 문제가 많이 있지요! 왜? 남쪽이라고 좋기만 하겠습니까?  여기 와서 새로 자리잡기 위하여 힘들게 고생하시는 분들, 어떻게 하면 조금 더 잘 이쪽 동네에서 소외감 없이 잘 살 수 있을까? 이런 이야기를 좀 들려주세요...며칠 전에 강화도에서 바다로 해서 다시 개성으로 되돌아간 사람 이야기 있잖아요? 이런 분들 이야기 들으면 너무 안타깝잖아요?  ....여기에서 와서 겪는 어려움과 그것을 어떻게 하면 줄이고 얼릉 적응할 지 ? 그런거요.....",8개월 전(수정됨),평양여자나민희,5.9천,61,0
195,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이상록,그래도 하루만에 나온건 특별한 케이스라 그런거죠.보통은 길면 1주일도 걸리죠.배경을 바꾸셨네요.휴양지를 고르셨네...ㅎ,8개월 전(수정됨),평양여자나민희,5.9천,61,0
196,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,camni lee,북한의 젊은이들에게  이영상이 널리 널리 퍼지기를~~^^삶의 기본적인 자유가 없는북한이랑 비교한다는 자체가어불성설이쥬^^,8개월 전(수정됨),평양여자나민희,5.9천,61,0
197,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,Eun J K,남한도 미국이민갈때 인당 200불씩만 가지고 나갈수 있던 시절이 있었죠.1970.80년대는 미국.유럽 유학생이 신랑.신부감 1위던 시절도 있었죠.대부분 장학금받고 나가 가난해도 외국을 나갈수있는 신분였으니까요.1980년대 후반경 해외여행 자유화가 되서야 여권도 쉽게 나오고 맘대로 해외여행이 됐죠.국력과 경제력이 바탕이 되야 가능한것이라 봅니다.북한은 가장 심한 폐쇄국가니 이런 일상이 신기한거네요.민희씨의 똑똑하고 바른생각이 통일한국을 위해 꼭 필요하다 봅니다.,8개월 전,평양여자나민희,5.9천,61,2
198,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,김사라,여권 . 미국 비자 등 어린아이도 여권 비자  다 받을수 있어요.,8개월 전,평양여자나민희,5.9천,61,1
199,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,클래식진사랑,"오늘이7월29일 이구나...나는 북한에 대하여 유난희 관심이 많은 사람입니다.역사를 좋아해서,특히 고구려역사 , 북한은 엣고구려 잖아요~저의 기본적인 생각은 단군의 민족은일단 뭉쳐야 산다는것. 호시탐탐독도를 노리고 있는 일본과 맞장뜰려면, 남북통일은 반드시 돼야하고, 나민희씨같은 북한에서온분들이 남북통일의과정에서 중요한 역할을 해줘야 합니다.",8개월 전,평양여자나민희,5.9천,61,0
200,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,Youngmi Choi,성인이 아니어도 아기두 여권 있어요. 우리 아들은 4개월때 여권갖고 비행기타고 외국갔어요.,7개월 전,평양여자나민희,5.9천,61,0
201,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이하빈,저는 여권에 관심도 없었는데 탈북민들이 하도 여권의대한소중함을 얘기하시는거 보니깐 내여권이 달리보이더라구요.,8개월 전,평양여자나민희,5.9천,61,1
202,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,김희복,울 누님이 이젠완전 뉴스 리포터처럼 하시네요 ㅋㅋ한국과의 비교도 좋지만북한과의 많은 비교 말고민희씨가 어디 어느 장소든 다니면서구경도 하고 여행도 다니면서자유를 느낄수 있는 그런  영상들이더 좋을것 같아요물론 코로나 때문에 제한되있긴 하지만요,8개월 전,평양여자나민희,5.9천,61,0
203,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,여원기,북한청년들 힘내세요 화이팅,8개월 전,평양여자나민희,5.9천,61,0
204,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,오영률,어떻게 평양이 어떻게 더 어렵나요?우리나라 배기가스때문에 재제가있잖아요,8개월 전,평양여자나민희,5.9천,61,0
205,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,만사세상,요즘 누가 전 세계 노래 돈내고 듣나요  유튜브 검색해서 전 세계 노래 mp3로 바로 변환하면 모든  지구상에 노래 다 들을 수 있는데 공짜로 ㅋ  동영상  음원파일로 변화하면 돼는데 ㅋ 설마 모르고 있었는건 아니쥬  스마트 폰으로도 유튜브 동영상 을  음악파일로 변환하는 어플 엄청 많은디,4개월 전(수정됨),평양여자나민희,5.9천,61,0
206,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,김삼연,북한은 엘리트라해도  바깥세상을 모르니  참 안타깝다.,6개월 전,평양여자나민희,5.9천,61,0
207,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,jw yoon,제가 운전면허 처음 땄을때가 기억이 나네요 친구들보다 많이 늦은 29살에 땄는데 늦바람이 무섭다고 ㅋㅋ 차가 너무 갖고싶어서 미리 k5를 덜컥 미리 계약을 해서 운전면허증이 나오는날 제 차도 같이 나와서 ㅋㅋㅋㅋ 바로 도로 운전을 했는데 엄청 힘들었지만 진짜 차안에서 먹고 자고 싶을정도로 눈뜨면 바로 차로 달려가서 시동걸고 괜히 어디든 갈 정도로 좋았어요 ㅎㅎ  한달쯤 안되서? 밤 12시 넘어서 친구랑 둘이 첫 고속도로를 타고 부산 해운대 가서 커피한잔 마시고 다시 집으로 돌아오는데 와 밤새 그렇게 운전을 해도 너무 행복했고 진짜 드라이브하는 재미가 이거구나ㅋㅋ 몇시간을 운전을 해도 재미있더라구요!!! 지금은 흉기차 욕하면서 흉기차 버리고 독일산 차를 몰고 있고 있는데 차는 많이 좋아졌어도 옛날 꾸진차로 처음 느꼈던 그 자유 그 행복 진짜 세상을 다 가진듯한 느낌 그건 더이상 느낄수가 없어요 ㅋㅋ 이젠 장거리 운전이 귀찮기만 해서 부산까지 가서 커피한잔 마시고 다시 집에 오라고 하면 절대 못해요ㅋㅋ 민희씨가 처음 한국와서 자유를 느꼈을때 사소한거 하나하나 다 신기해하고 행복해 하는거 보면서 와 내가 처음 차 샀을때 저랬는데 싶은 생각이 가끔 듭니다 ㅎㅎ암튼 민희씨 아직 차가 없다고 하니 언젠가 차를 사서 진짜 자유로운 느낌을 느껴 보시면 좋을것 같아요~^-^ 언젠가는요~ 고속버스타고도 어디든 여행 갈수 있어서 강원도든 땅끝마을이든 어디든 주말마다 가고싶은곳 가보는 편이었는데 그렇게 여행 다닐때랑 직접 차를 몰면서 여기 저기 자유롭게 다니며 맛있는것도 먹고 경치 예쁜곳에서는 정차해놓고 음악틀어놓고 차안에서 커피도 마시며 여행할때랑 완전히 기분이 다르더라구요~!!,4개월 전,평양여자나민희,5.9천,61,0
208,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,박형근,민희씨여권유효기간5년짜리가있고10년짜리기있는데외국특히공산국가민주주의짬봉이라라는특히여권을조심해야지분실하면엄청복잡해요나미씨애기재미있게잘들어읍니다고맙습니딘수고하세요,7개월 전,평양여자나민희,5.9천,61,0
209,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,고로짱,북한 우상화 교육 절대 포기 하는일없죠민족의  태양...백전백승의  위대한 영도자..,8개월 전,평양여자나민희,5.9천,61,0
210,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,꼬맹이사과나무,"나는 이만갑이 없는 시간에는 TV를 안켠다. 이만갑에서 한쪽에 얌전히 앉아있는 나민희를 별로 관심을 안썻는대 이 아가씨 여기서 보니 정말 대단한 아가씨 였었군근대 자세히 보니 나민희 너무 이뻐, 내가 아들이 하나 더 잇었더라면 이 아가씨를 납치라도 했을꺼 같에..... 이쁜 나민희 화이팅, 화이팅, 화이팅",5개월 전,평양여자나민희,5.9천,61,0
211,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,정채식,전세계적으로 이상한나라10세기나라 북한,8개월 전,평양여자나민희,5.9천,61,1
212,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이윤현,Wonderfully,8개월 전,평양여자나민희,5.9천,61,1
213,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,KB KIM,"2020년 상반기 현재 남한의 총 자동차 등록대수는 2,402만대가 넘고, 이는 인구 2.1인당 2대입니다. 그 중 전국적으로 외제차가 약 10%이고 서울은 약 16%가 외제차입니다. 물론 나머지는 국산차이지요. 정말 차가 많기는 하네요.",4개월 전,평양여자나민희,5.9천,61,0
214,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,ha mone,여권은 미성년자도 발급가능해요~,8개월 전,평양여자나민희,5.9천,61,0
215,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이형선,3대 김씨들이 사람들을 꼭두각시 만들어서왜국도 못가게 만드는군요국민이 잘살아야 나라가 부강 됩니다,3개월 전,평양여자나민희,5.9천,61,0
216,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,ss choi,"여권, 노래듣기, 운전면허......가장 기본적인 개인의 자유를 억압하는 북한은 나라가 아니죠....... 남북이 자유통일  되어서 북한동포들도 하나님께서 모든 사람 개개인에게 나눠 주신(누구도 빼았을 수 없고, 양도할 수도 없는)   ""천부인권""을 누리는 그 날이 속히 오기를 기도 합니다......그 날까지 자유의 선전원 역할을 나민희씨께서 열심히 해 주시길 부탁 드립니다~~ 홧 팅~~",8개월 전,평양여자나민희,5.9천,61,0
217,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이종림,에휴  전기  물  이런거까지  고맙다  하니북한 이 얼마나  낙후 되어 잇는지  ㅠㅠ,7개월 전,평양여자나민희,5.9천,61,1
218,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,윤태영,저는  이렇게  생각합니다  자신감의 차이  저는  1988년 부터 1990년 말까지 북한말로 최저연예서 근무했습니다  숨기는 것은 한계가 있죠지금도 늦지 안았습니다..북한 당국도 스스로 실패를  인정하고 용서를 구하고 너와 내가 아닌  우리민족 하나의 겨레로 살아가야 한다고 생각합니다때로는 믈러나고  모두가  함깨 사는 지혜와 용기도 필요 한 시점이 아닌가  십습니다,8개월 전,평양여자나민희,5.9천,61,0
219,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,까투리,👍,8개월 전,평양여자나민희,5.9천,61,0
220,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,동학최,북한만  제외하고   세상  모던  사람들은     다   자유롭습니다 ^^^___,8개월 전,평양여자나민희,5.9천,61,0
221,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이상우,여권뿐만 아니라 모든 민원서류는 세계에서 대한민국이 제일 빠릅니다. 일본만 해도 웬만한 서류는 한달이상 걸리고 심지어 인터넷 설치를 하면 대한민국은 요청하면 바로 와서 설치해주는데 일본은 한달이상 걸린다고 합니다. 그렇다고 일본이 느린 것은 아닙니다. 대한민국을 제외하고는 선진국들 대부분이 그렇습니다.,8개월 전,평양여자나민희,5.9천,61,0
222,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,이상우,김정은의 폐는 평양공기가 문제가 아니라 줄담배를 줄여야 할 겁니다. 그리고 대한민국은 산림녹화가 잘되어있어서 공기는 좋은편입니다. 산마다 죽은 나무들이 쌓여있어서 북한에서 나무를 연료로 사용한다면 좀 가져가라고 말하고 싶습니다. 자존심 강한 김정은이가 싫다고 현금을 달러로 공짜로 달라고 하겠지요.,7개월 전,평양여자나민희,5.9천,61,0
223,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,황보훈,차있는친구랑 경험 삼아  스키장도  함가보세요.서울  근교에 베어스타운스키장  도있으니까요... 입장료는없고  리푸트타는비용과  스키  렌탈비용...스키복 렌탈비용만 지불하면돼는데... 빚싸니까   스키는타지말고   스키장에서 그냥   공짜로  구경이나하고  오세요... 나뿌진안으니까요...기회돼면  나중에 맘먹고  스키배우러가보세요....몇번넘어지면   탈수있어요...ㅋㅋㅋ민희님 운전면허는 장농면허  ..살인면허...ㅋㅋㅋㅋ조송..해유,2개월 전(수정됨),평양여자나민희,5.9천,61,0
224,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,정채식,북한땅에는 마귀들이가득찬나라  마귀시키는대로정치하는나라 지옥같은나라,8개월 전,평양여자나민희,5.9천,61,1
225,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,P.L.S,여권은 갖난아기도 받을수 있어요.,6개월 전,평양여자나민희,5.9천,61,0
226,북한의 2030세대가 깜놀할 한국의 일상 TOP3,2020. 7. 28.,head breaker,"북한의 20 30이 깜놀할 가장 첫번째 일상은 이거지북한 : 김정은 ""수령님"" 이라고 안부르면 사람들이 이상하게 봄 대한민국 : 문재인 ""대통령님"" 이라고 부르면 사람들이 이상하게 봄. 그러고 보니 대한민국에선 대통령이 제대로 불린 적이 잘 없구나... 이명박: 쥐 박근혜: 닭문재인: 재앙 ;;; 아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2개월 전(수정됨),평양여자나민희,5.9천,61,0
